title,media,date,datetime,desc,link,img
EXCLUSIVE-India regulator probing some Adani offshore ...,Nasdaq,2 weeks ago,2023-04-02 14:23:23.613445,"EXCLUSIVE-India regulator probing some Adani offshore deals for possible rule violations-sources. Credit: REUTERS/AMIT DAVE. April 02, 2023 — 09:30 pm EDT.",https://www.nasdaq.com/articles/exclusive-india-regulator-probing-some-adani-offshore-deals-for-possible-rule-violations-0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Adani Joint Venture Is in Talks for First Dollar Loan Since ...,Bloomberg.com,2 weeks ago,2023-04-02 14:23:23.598291,"An Adani Group joint venture with EdgeConneX is in talks with about half a dozen banks for a loan of about $220 million, which would be the conglomerate's...",https://www.bloomberg.com/news/articles/2023-04-04/adani-jv-is-in-talks-for-first-dollar-loan-since-hindenburg,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
India's Adani JV in talks for first dollar loan since Hindenburg ...,Reuters,2 weeks ago,2023-04-02 14:23:23.562028,"NEW DELHI, April 4 (Reuters) - A joint venture of India's Adani group is in talks with about half a dozen banks for a loan of about $220 million,...",https://www.reuters.com/world/india/indias-adani-jv-talks-first-dollar-loan-since-hindenburg-report-bloomberg-news-2023-04-04/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Rahul Gandhi Raised Questions About Rs 20,000 Crores Invested In Adani'Company",The Hans India,1 week ago,2023-04-09 14:24:07.620363,"The former Congress MP pointed his allegations at the government of India's capital over the Gautam Adani controversy and questioned about the Rs 20,000...",https://www.thehansindia.com/news/national/rahul-gandhi-raised-questions-about-rs-20000-crores-invested-in-adanicompany-791225,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"RS impasse persists as Govt and Oppn trade barbs over Adani issue, Rahul Gandhi's democracy remarks,",ThePrint,1 week ago,2023-04-09 14:24:07.613317,"While the Opposition persisted with its demand for a Joint Parliamentary Committee probe into the Adani issue, the treasury benches pressed for an apology...",https://theprint.in/india/rs-impasse-persists-as-govt-and-oppn-trade-barbs-over-adani-issue-rahul-gandhis-democracy-remarks-2/1499411/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
SEBI Briefs SC Panel on Adani-Hindenburg Matter,The Wire,1 week ago,2023-04-09 14:24:07.591884,"The markets regulator gave a detailed presentation to the top court panel on related party transactions by both listed and privately held Adani Group firms,...",https://thewire.in/business/sebi-briefs-sc-panel-on-adani-hindenburg-matter,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Lok Sabha proceedings adjourned for the day as Opposition protests on Adani issue continue,Tribune India,1 week ago,2023-04-09 14:24:07.547620,"Lok Sabha proceedings adjourned for the day as Opposition protests on Adani issue continue. As the House reconvenes at 2pm, opposition members, many of them...",https://www.tribuneindia.com/news/nation/lok-sabha-proceedings-adjourned-for-the-day-as-opposition-protests-on-adani-issue-continue-494440,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Internal accruals to fund Adani cement expansion,The Financial Express,2 weeks ago,2023-04-02 14:24:07.606494,"Adani Group is not looking to raise any external funding to double manufacturing capacity of its cement firms, Ambuja Cements and ACC, to 140 million tonne...",https://www.financialexpress.com/industry/internal-accruals-to-fund-adani-cement-expansion/3030741/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Adani Group, Ultratech, NCC, Bata India among stocks to watch out for today",Business Today,2 weeks ago,2023-04-02 14:24:07.599143,"Adani Group shares such as Adani Enterprises, Adani Green Energy, Adani Power, Adani Total Gas and Adani Transmission will in focus on Monday amid a Reuters...",https://www.businesstoday.in/markets/stocks/story/adani-group-ultratech-ncc-bata-india-among-stocks-to-watch-out-for-today-375780-2023-04-03,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Block deals in Adani stocks aid FPI inflows,BizzBuzz,2 weeks ago,2023-04-02 14:24:07.584055,"However, if one adjusts for the investments of GQG in Adani Group, the net flow is still negative, meaning FPIs have withdrawn money even in March,...",https://www.bizzbuzz.news/markets/stock-market/block-deals-in-adani-stocks-aid-fpi-inflows-1208917,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Adani Ports & SEZ acquires Karaikal Port for Rs 1485 crores,Adani Ports,2 weeks ago,2023-04-02 14:24:07.576131,"Ahmedabad, 3 April 2023 : Adani Ports and Special Economic Zone Ltd (APSEZ), the largest transport utility in India, has completed the acquisition of...",https://origin-webapp.adaniports.com/newsroom/media-releases/adani-ports-sez-acquires-karaikal-port-for-rs-1485-crores,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Press freedom in India has declined under the Modi government,NPR,2 weeks ago,2023-04-02 14:24:07.567594,"Adani, who is closely associated with Prime Minister Narendra Modi, is the founder of the Ahmedabad-...",https://www.npr.org/2023/04/03/1167041720/india-press-freedom-journalists-modi-bbc-documentary,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Lok Sabha adjourned amid protests against the Adani issue,Business Today,2 weeks ago,2023-04-02 14:24:07.558243,Lok Sabha proceedings were adjourned following a protest over the Adani issue by the opposition parties. The house will next convene on Wednesday as Tuesday...,https://www.businesstoday.in/latest/politics/story/lok-sabha-adjourned-amid-protests-against-the-adani-issue-375864-2023-04-03,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
