title,media,date,datetime,desc,link,img
"Have to make it Punjab again, not Afghanistan: Bhagwant Mann",Times of India,1 month ago,2023-04-12 12:40:27.135490,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/chandigarh/have-to-make-it-punjab-again-not-afghanistan-bhagwant-mann/articleshow/98984649.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Modi pays tributes to freedom fighters Bhagat Singh, Sukhdev ...",Deccan Chronicle,1 month ago,2023-04-12 12:40:27.116020,"March 23 is observed as Shaheed Diwas to pay tribute to Indian revolutionaries Bhagat Singh, Rajguru and Sukhdev, who were hanged by the British Government in...",https://www.deccanchronicle.com/nation/in-other-news/230323/modi-pays-tributes-to-freedom-fighters-bhagat-singh-sukhdev-and-rajg.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Will rallyists be booked under NSA, asks BJP",Times of India,1 month ago,2023-04-12 12:40:27.096480,"Releasing a photo of Harpreet Singh Randhawa alias Rinku Randhawa with Congress leaders, former minister and BJP spokesperson Rajesh Munat expressed...",https://m.timesofindia.com/city/raipur/will-rallyists-be-booked-under-nsa-asks-bjp/articleshow/98956494.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Punjab Human Rights Organisation demands investigations into arrival, rise of Amritpal Singh",Times of India,1 month ago,2023-04-12 12:40:27.075444,PHRO principal investigator Sarabjit Singh said that the whole episode appears to be a dubious one and now the unprecedented delay in the arrest of Amritpal has...,https://m.timesofindia.com/city/amritsar/punjab-human-rights-organisation-demands-investigations-into-arrival-and-rise-of-amritpal-singh/articleshow/98944323.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"NCB destroys contraband, observes Drug Disposal Day",Times of India,1 month ago,2023-04-12 12:40:27.055439,"Amanjit Singh IRS, zonal director NCB said, ""The event was observed at Rainbow Environments Private Limited at Mohali & during this event NCB's Chandigarh...",https://m.timesofindia.com/city/chandigarh/ncb-destroys-contraband-observes-drug-disposal-day/articleshow/98988819.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Jammu couple held over Amritpal Singh links,Times of India,1 month ago,2023-04-12 12:40:27.036138,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/chandigarh/jammu-couple-held-over-amritpal-singh-links/articleshow/99007647.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Manu Bhaker ends 2-year medal drought, shoots bronze at ISSF World Cup",Times of India,1 month ago,2023-04-12 12:40:27.016500,"Manu Bhaker ends 2-year medal drought, shoots bronze at ISSF World Cup. City / Ramendra Singh / TNN / Updated: Mar 26, 2023, 10:54 IST.",https://m.timesofindia.com/city/bhopal/manu-bhaker-ends-2-year-medal-drought-shoots-bronze-at-issf-world-cup/articleshow/99006712.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
ISSF World Cup Rifle/Pistol Bhopal: Varun-Rhythm win mixed ...,Khel Now,1 month ago,2023-04-12 12:40:26.996920,IOA chief PT Usha terms wrestlers' protest as 'gross indiscipline' · Revealed: Why wrestlers have resumed their protest against WFI president Brij Bhushan Sharan...,https://khelnow.com/shooting/2023-03-shooting-issf-world-cup-rifle-pistol-bhopal-rudrankksh-patil-narmada-nithin-bronze-rhythm-sangwan-varun-tomar-bronze,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Gritty Kaur Samra clinches 50m 3P bronze as Anjum Moudgil fails to impress in shooting WC,The Indian Express,1 month ago,2023-04-12 12:40:26.976909,"Brij Bhushan Sharan Singh at his residence. Probing allegations against Brij Bhushan, in January, Govt had flagged th.",https://indianexpress.com/article/sports/sport-others/gritty-kaur-samra-clinches-50m-3p-bronze-as-anjum-fails-to-impress-in-shooting-wc-8520002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Woman held from Haryana's Shahabad for 'providing shelter to Amritpal Singh, his aide'",Times of India,1 month ago,2023-04-12 12:40:26.956140,"The woman has been identified as Baljit Kaur, who lived in Sidharth Colony of Shahabad-Markanda town of Kurukshetra district. SHAHABAD (...",https://m.timesofindia.com/city/chandigarh/woman-held-from-haryanas-shahabad-on-suspicion-of-providing-shelter-to-amritpal-singh-his-aide/articleshow/98943767.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Have to make it Punjab again, not Afghanistan: Bhagwant Mann",Times of India,1 month ago,2023-04-12 12:40:21.599984,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/chandigarh/have-to-make-it-punjab-again-not-afghanistan-bhagwant-mann/articleshow/98984649.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Modi pays tributes to freedom fighters Bhagat Singh, Sukhdev ...",Deccan Chronicle,1 month ago,2023-04-12 12:40:21.589243,"March 23 is observed as Shaheed Diwas to pay tribute to Indian revolutionaries Bhagat Singh, Rajguru and Sukhdev, who were hanged by the British Government in...",https://www.deccanchronicle.com/nation/in-other-news/230323/modi-pays-tributes-to-freedom-fighters-bhagat-singh-sukhdev-and-rajg.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Will rallyists be booked under NSA, asks BJP",Times of India,1 month ago,2023-04-12 12:40:21.578581,"Releasing a photo of Harpreet Singh Randhawa alias Rinku Randhawa with Congress leaders, former minister and BJP spokesperson Rajesh Munat expressed...",https://m.timesofindia.com/city/raipur/will-rallyists-be-booked-under-nsa-asks-bjp/articleshow/98956494.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Punjab Human Rights Organisation demands investigations into arrival, rise of Amritpal Singh",Times of India,1 month ago,2023-04-12 12:40:21.567670,PHRO principal investigator Sarabjit Singh said that the whole episode appears to be a dubious one and now the unprecedented delay in the arrest of Amritpal has...,https://m.timesofindia.com/city/amritsar/punjab-human-rights-organisation-demands-investigations-into-arrival-and-rise-of-amritpal-singh/articleshow/98944323.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"NCB destroys contraband, observes Drug Disposal Day",Times of India,1 month ago,2023-04-12 12:40:21.555877,"Amanjit Singh IRS, zonal director NCB said, ""The event was observed at Rainbow Environments Private Limited at Mohali & during this event NCB's Chandigarh...",https://m.timesofindia.com/city/chandigarh/ncb-destroys-contraband-observes-drug-disposal-day/articleshow/98988819.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Jammu couple held over Amritpal Singh links,Times of India,1 month ago,2023-04-12 12:40:21.544860,"Trending Stories. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/chandigarh/jammu-couple-held-over-amritpal-singh-links/articleshow/99007647.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Manu Bhaker ends 2-year medal drought, shoots bronze at ISSF World Cup",Times of India,1 month ago,2023-04-12 12:40:21.533584,"Manu Bhaker ends 2-year medal drought, shoots bronze at ISSF World Cup. City / Ramendra Singh / TNN / Updated: Mar 26, 2023, 10:54 IST.",https://m.timesofindia.com/city/bhopal/manu-bhaker-ends-2-year-medal-drought-shoots-bronze-at-issf-world-cup/articleshow/99006712.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
ISSF World Cup Rifle/Pistol Bhopal: Varun-Rhythm win mixed ...,Khel Now,1 month ago,2023-04-12 12:40:21.522336,IOA chief PT Usha terms wrestlers' protest as 'gross indiscipline' · Revealed: Why wrestlers have resumed their protest against WFI president Brij Bhushan Sharan...,https://khelnow.com/shooting/2023-03-shooting-issf-world-cup-rifle-pistol-bhopal-rudrankksh-patil-narmada-nithin-bronze-rhythm-sangwan-varun-tomar-bronze,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Gritty Kaur Samra clinches 50m 3P bronze as Anjum Moudgil fails to impress in shooting WC,The Indian Express,1 month ago,2023-04-12 12:40:21.510695,"Brij Bhushan Sharan Singh at his residence. Probing allegations against Brij Bhushan, in January, Govt had flagged th.",https://indianexpress.com/article/sports/sport-others/gritty-kaur-samra-clinches-50m-3p-bronze-as-anjum-fails-to-impress-in-shooting-wc-8520002/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Woman held from Haryana's Shahabad for 'providing shelter to Amritpal Singh, his aide'",Times of India,1 month ago,2023-04-12 12:40:21.498769,"The woman has been identified as Baljit Kaur, who lived in Sidharth Colony of Shahabad-Markanda town of Kurukshetra district. SHAHABAD (...",https://m.timesofindia.com/city/chandigarh/woman-held-from-haryanas-shahabad-on-suspicion-of-providing-shelter-to-amritpal-singh-his-aide/articleshow/98943767.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Manipur to ink deal with AIFF to set up football academy,Times of India,1 month ago,2023-04-12 12:40:32.504758,"Addressing a packed Khuman Lampak stadium during the inauguration of the Tri-Nation International Tournament on Wednesday evening, chief minister N Biren Singh,...",https://m.timesofindia.com/city/imphal/manipur-to-ink-deal-with-aiff-to-set-up-football-academy/articleshow/98956892.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Haryana chief minister Manohar Lal Kahttar pays tribute to martyrs at National War Memorial in Delhi,Times of India,1 month ago,2023-04-12 12:40:32.516989,"The visit was to mark Martyrdom Day (Shaheed Diwas) of Shaheed Bhagat Singh, Rajguru and Sukhdev. GURGAON: Chief minister Manohar Lal Kahttar along with cabinet...",https://m.timesofindia.com/city/gurgaon/haryana-chief-minister-manohar-lal-kahttar-pays-tribute-to-martyrs-at-national-war-memorial-in-delhi/articleshow/98976700.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"4 killed, 10 critical after MUV, bus collide in Ferozepur",Times of India,1 month ago,2023-04-12 12:40:32.528971,Punjab school education minister Harjot Singh Bains has expressed profound grief over the death of three teachers and a driver in the mishap. He extended...,https://m.timesofindia.com/city/chandigarh/4-killed-10-critical-after-muv-bus-collide-in-ferozepur/articleshow/98987448.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
40-yr-old gets life term for killing brother,Times of India,1 month ago,2023-04-12 12:40:32.540789,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/hyderabad/40-yr-old-gets-life-term-for-killing-brother/articleshow/98956180.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Soon, policy to promote local festivals, 'lab on wheels' service in Uttarakhand",Times of India,1 month ago,2023-04-12 12:40:32.552401,"DEHRADUN: The Pushkar Singh Dhami government completed one year in office on Thursday and on the occasion, the CM made 16 announcements, which included a 50...",https://m.timesofindia.com/city/dehradun/soon-policy-to-promote-local-festivals-lab-on-wheels-service-in-uttarakhand/articleshow/98954883.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"It’s time for farmer fairs at Punjab Agricultural University, Gadvasu",Times of India,1 month ago,2023-04-12 12:40:32.564270,"Punjab agriculture minister Kuldeep Singh Dhaliwal will inaugurate the event, which would be presided over by PAU VC Satbir Singh Gosal and Gadvasu VC...",https://m.timesofindia.com/city/ludhiana/its-time-for-farmer-fairs-at-pau-gadvasu/articleshow/98956784.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ex-WWE chief Vincent McMahon pays back $17.4 million in investigation costs,The Indian Express,1 month ago,2023-04-12 12:40:32.575942,"Brij Bhushan Sharan Singh at his residence · Probing allegations against Brij Bhushan, in January, Govt had flagged th.",https://indianexpress.com/article/sports/sport-others/ex-wwe-chief-vincent-mcmahon-pays-back-17-4-million-in-investigation-costs-8517950/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Goof-up: Russian anthem played incorrectly at World Championships,The Indian Express,1 month ago,2023-04-12 12:40:32.588466,"... against WFI chief Brij Bhushan · Wrestlers Protest Live Updates: Wrestlers accept SC decision, announce pr... Brij Bhushan Sharan Singh at his residence.",https://indianexpress.com/article/sports/sport-others/goof-up-russian-anthem-played-incorrectly-at-world-championships-8518995/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Ravideep Singh Sahi is new chief of CRPF South Zone,Times of India,1 month ago,2023-04-12 12:40:32.599790,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police · Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/hyderabad/ravideep-singh-sahi-is-new-chief-of-crpf-south-zone/articleshow/98954569.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Kin to make memorial for slain poet Pash,Times of India,1 month ago,2023-04-12 12:40:32.611217,"About the Author ; Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ; Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/chandigarh/kin-to-make-memorial-for-slain-poet-pash/articleshow/98956852.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Injured tiger that killed 2 men rescued,Times of India,1 month ago,2023-04-12 12:40:38.738669,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks...",https://m.timesofindia.com/city/raipur/injured-tiger-that-killed-2-men-rescued/articleshow/99076294.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
One dead as car rams into pole,Tribune India,1 month ago,2023-04-12 12:40:38.719125,Wrestlers set May 21 deadline for WFI chief Brij Bhushan Sharan Singh's arrest; ... Wrestlers set May 21 deadline for WFI chief Brij Bhushan Sharan Singh's...,https://www.tribuneindia.com/news/haryana/one-dead-as-car-rams-into-pole-492131,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Indian Embassy requests Nepal govt to arrest Amritpal Singh if ...,UNITED NEWS OF INDIA,1 month ago,2023-04-12 12:40:38.699279,"... the petition filed by 7 women wrestlers, on whose sexual harassment complaint FIRs have been registered against WFI president Brij Bhushan Sharan Singh.",http://www.uniindia.com/indian-embassy-requests-nepal-govt-to-arrest-amritpal-singh-if-he-tries-to-flee/india/news/2941738.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Himachal CM Sukhvinder Singh Sukhu: ‘This is a battle to save democracy, not Rahul Gandhi’s individual battle’",The Indian Express,1 month ago,2023-04-12 12:40:38.679619,"Himachal Pradesh Chief Minister Sukhvinder Singh Sukhu, 59, is actively campaigning to oppose disqualification of Rahul Gandhi from Parliament.",https://indianexpress.com/article/political-pulse/himachal-pradesh-cm-sukhvinder-singh-sukhu-interview-battle-save-democracy-rahul-gandhi-8527256/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Archana claims sprint double in Indian GP2,The Indian Express,1 month ago,2023-04-12 12:40:38.659780,Wrestlers Protest Live Updates: Grapplers form two committees to decide f... Brij Bhushan Sharan Singh at his residence · Probing allegations against Brij...,https://indianexpress.com/article/sports/sport-others/archana-claims-sprint-double-in-indian-gp2-8522379/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
'Getting an ass to run a horse's race...' Hardeep Singh Puri's pulls no punches commenting on Rahul Gandh,Times of India,1 month ago,2023-04-12 12:40:38.640407,"Trending Stories. In India. Entire Website. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks...",https://timesofindia.indiatimes.com/india/getting-an-ass-to-run-a-horses-race-hardeep-singh-puris-pulls-no-punches-commenting-on-rahul-gandhi/articleshow/99029799.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"India and Africa face common threats like terrorism, collective experience helpful to deal with emerging",Times of India,1 month ago,2023-04-12 12:40:38.620008,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... How radical preacher Amritpal Singh was arrestedindia.",https://m.timesofindia.com/india/india-and-africa-face-common-threats-like-terrorism-collective-experience-helpful-to-deal-with-emerging-security-threats-army-chief-pande/articleshow/99051856.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
FIR against Waris Punjab De chief Amritpal’s aide Varinder Singh,Times of India,1 month ago,2023-04-12 12:40:38.600042,RelatedVideos ... Supreme Court asks Delhi police - Why no FIR against WFI chief Brij Bhushan...,https://timesofindia.indiatimes.com/videos/news/fir-against-waris-punjab-de-chief-amritpals-aide-varinder-singh/videoshow/99104194.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Free all Amritpal aides in 24 hours: Akal Takht jathedar to Punjab government,Times of India,1 month ago,2023-04-12 12:40:38.580025,"AMRITSAR: Akal Takht jathedar Giani Harpreet Singh, who had convened a meeting of panthic organisations on Monday, issued a 24-hour ultimatum for the...",https://m.timesofindia.com/city/amritsar/free-all-amritpal-aides-in-24-hours-akal-takht-jathedar-to-punjab-government/articleshow/99045971.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
New CCTV footage shows fugitive Amritpal Singh without turban,The Federal News,1 month ago,2023-04-12 12:40:38.558583,"A new video of Amritpal Singh with his key aide Papalpreet Singh surfaced on social media on Tuesday, showing the pro-Khalistan preacher without a turban...",https://thefederal.com/news/new-cctv-footage-shows-fugitive-amritpal-singh-without-turban/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Injured tiger that killed 2 men rescued,Times of India,1 month ago,2023-04-12 12:40:33.197787,"10 cops, 1 civilian killed in blast carried out by Maoists in Chhattisgarh's Dantewada · Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks...",https://m.timesofindia.com/city/raipur/injured-tiger-that-killed-2-men-rescued/articleshow/99076294.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
One dead as car rams into pole,Tribune India,1 month ago,2023-04-12 12:40:33.186707,Wrestlers set May 21 deadline for WFI chief Brij Bhushan Sharan Singh's arrest; ... Wrestlers set May 21 deadline for WFI chief Brij Bhushan Sharan Singh's...,https://www.tribuneindia.com/news/haryana/one-dead-as-car-rams-into-pole-492131,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Indian Embassy requests Nepal govt to arrest Amritpal Singh if ...,UNITED NEWS OF INDIA,1 month ago,2023-04-12 12:40:33.175421,"... the petition filed by 7 women wrestlers, on whose sexual harassment complaint FIRs have been registered against WFI president Brij Bhushan Sharan Singh.",http://www.uniindia.com/indian-embassy-requests-nepal-govt-to-arrest-amritpal-singh-if-he-tries-to-flee/india/news/2941738.html,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"Himachal CM Sukhvinder Singh Sukhu: ‘This is a battle to save democracy, not Rahul Gandhi’s individual battle’",The Indian Express,1 month ago,2023-04-12 12:40:33.163926,"Himachal Pradesh Chief Minister Sukhvinder Singh Sukhu, 59, is actively campaigning to oppose disqualification of Rahul Gandhi from Parliament.",https://indianexpress.com/article/political-pulse/himachal-pradesh-cm-sukhvinder-singh-sukhu-interview-battle-save-democracy-rahul-gandhi-8527256/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Archana claims sprint double in Indian GP2,The Indian Express,1 month ago,2023-04-12 12:40:33.151464,Wrestlers Protest Live Updates: Grapplers form two committees to decide f... Brij Bhushan Sharan Singh at his residence · Probing allegations against Brij...,https://indianexpress.com/article/sports/sport-others/archana-claims-sprint-double-in-indian-gp2-8522379/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
'Getting an ass to run a horse's race...' Hardeep Singh Puri's pulls no punches commenting on Rahul Gandh,Times of India,1 month ago,2023-04-12 12:40:33.140331,"Trending Stories. In India. Entire Website. Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks...",https://timesofindia.indiatimes.com/india/getting-an-ass-to-run-a-horses-race-hardeep-singh-puris-pulls-no-punches-commenting-on-rahul-gandhi/articleshow/99029799.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
"India and Africa face common threats like terrorism, collective experience helpful to deal with emerging",Times of India,1 month ago,2023-04-12 12:40:33.129232,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... How radical preacher Amritpal Singh was arrestedindia.",https://m.timesofindia.com/india/india-and-africa-face-common-threats-like-terrorism-collective-experience-helpful-to-deal-with-emerging-security-threats-army-chief-pande/articleshow/99051856.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
FIR against Waris Punjab De chief Amritpal’s aide Varinder Singh,Times of India,1 month ago,2023-04-12 12:40:33.117968,RelatedVideos ... Supreme Court asks Delhi police - Why no FIR against WFI chief Brij Bhushan...,https://timesofindia.indiatimes.com/videos/news/fir-against-waris-punjab-de-chief-amritpals-aide-varinder-singh/videoshow/99104194.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Free all Amritpal aides in 24 hours: Akal Takht jathedar to Punjab government,Times of India,1 month ago,2023-04-12 12:40:33.104364,"AMRITSAR: Akal Takht jathedar Giani Harpreet Singh, who had convened a meeting of panthic organisations on Monday, issued a 24-hour ultimatum for the...",https://m.timesofindia.com/city/amritsar/free-all-amritpal-aides-in-24-hours-akal-takht-jathedar-to-punjab-government/articleshow/99045971.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
New CCTV footage shows fugitive Amritpal Singh without turban,The Federal News,1 month ago,2023-04-12 12:40:33.092567,"A new video of Amritpal Singh with his key aide Papalpreet Singh surfaced on social media on Tuesday, showing the pro-Khalistan preacher without a turban...",https://thefederal.com/news/new-cctv-footage-shows-fugitive-amritpal-singh-without-turban/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Hunt on for Amritpal Singh: Akal Takht jathedar issues ultimatum to Punjab government,Times of India,1 month ago,2023-04-12 12:40:44.273802,"Akal Takht jathedar Giani Harpreet Singh, who had convened a meeting of panthic organisations on Monday, issued a 24-hour ultimatum for the release of all...",https://m.timesofindia.com/videos/toi-original/hunt-on-for-amritpal-singh-akal-takht-jathedar-issues-ultimatum-to-punjab-government/videoshow/99060629.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
iPhone 15 pro to feature multi-use action button instead of ...,Rising Kashmir,1 month ago,2023-04-12 12:40:44.262740,Will register FIR today over complaints of wrestlers against Brij Bhushan Sharan Singh: Delhi Police to SC · Newly-appointed Indian Men's Hockey Chief Coach...,http://risingkashmir.com/iphone-15-pro-to-feature-multi-use-action-button-instead-of-mute-switch,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Experts reckon Peter Bol alleged botched test could have “potentially massive” global ramifications: Guardian,The Indian Express,1 month ago,2023-04-12 12:40:44.251652,"3Probing allegations against Brij Bhushan, in January, Govt had flagged the need for federations to comply ... Brij Bhushan Sharan Singh at his residence.",https://indianexpress.com/article/sports/sport-others/experts-reckon-peter-bol-alleged-botched-test-could-have-potentially-massive-global-ramifications-guardian-8527320/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Union seeks action against Periyar University VC,Times of India,1 month ago,2023-04-12 12:40:44.240601,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police. Yogi Adityanath receives death threat, police register FIR.",https://m.timesofindia.com/city/coimbatore/union-seeks-action-against-periyar-univ-vc/articleshow/99048967.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
Sebi clears ASBA-like facility for stock trades,Times of India,1 month ago,2023-04-12 12:40:44.228736,"Why no FIR against Brij Bhushan Sharan Singh, Supreme Court asks Delhi police ... Singh Badal DeathSame Sex MarriagePM Modi in KeralaBrij BhushanKedarnath...",https://m.timesofindia.com/city/mumbai/sebi-clears-asba-like-facility-for-stock-trades/articleshow/99103762.cms,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
IBA says IOC misused information about its officials,The Indian Express,1 month ago,2023-04-12 12:40:44.217457,"Brij Bhushan Sharan Singh at his residence. Probing allegations against Brij Bhushan, in January, Govt had flagged th... Boxing is not on the initial...",https://indianexpress.com/article/sports/sport-others/iba-says-ioc-misused-information-about-its-officials-8522423/,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw=="
